entity_code,entity_name,entity_type,start_time,duration_sec,datasource,method,score,outage_condition
1493,AS1493 (DNIC-ASBLK-01492-01493),asn,2026-07-10T16:20:00+00:00,1200,bgp,median,32.6530612244898,outage
58381,AS58381 (WOWRACK-AS-ID),asn,2026-07-10T16:20:00+00:00,7200,bgp,median,571.4285714285714,outage
37088,AS37088 (VDT-AS),asn,2026-07-10T16:20:00+00:00,3000,bgp,median,1875.0,outage
409,AS409 (AFCONC-BLOCK1-AS),asn,2026-07-10T16:30:00+00:00,4200,bgp,median,106.4638783269962,outage
54119,AS54119 (WHITESKY-COMMUNICATIONS-2),asn,2026-07-10T16:30:00+00:00,25500,bgp,median,664.0625,outage
136030,AS136030 (REDTONE-AS-AP),asn,2026-07-10T16:30:00+00:00,1200,bgp,median,266.6666666666667,outage
38732,AS38732 (CMCTELECOM-AS-VN),asn,2026-07-10T16:40:00+00:00,199200,bgp,median,9222.222222222223,outage
24722,AS24722 (Babilon-AS),asn,2026-07-10T16:50:00+00:00,1800,bgp,median,38.96103896103896,outage
28512,AS28512 (),asn,2026-07-10T16:55:00+00:00,10800,bgp,median,5056.179775280899,outage
36911,AS36911 (DOPC-AS-US),asn,2026-07-10T17:05:00+00:00,77700,bgp,median,8354.838709677419,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-10T17:10:00+00:00,1500,bgp,median,35.41912632821724,outage
10235,AS10235 (NAB-AS-AP),asn,2026-07-10T17:40:00+00:00,57600,bgp,median,49934.06593406594,outage
33788,AS33788 (KANARTEL),asn,2026-07-10T17:40:00+00:00,181500,bgp,median,9166.666666666666,outage
24207,AS24207 (EXPRESSNET-AS-ID),asn,2026-07-10T17:50:00+00:00,33300,bgp,median,623.5955056179776,outage
28086,AS28086 (),asn,2026-07-10T18:00:00+00:00,3600,bgp,median,999.9999999999999,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-10T18:05:00+00:00,6900,bgp,median,575.0,outage
12066,AS12066 (),asn,2026-07-10T18:20:00+00:00,2400,bgp,median,3622.110552763819,outage
30436,AS30436 (ELITE-BROADBAND),asn,2026-07-10T18:25:00+00:00,900,bgp,median,45.45454545454545,outage
28378,AS28378 (),asn,2026-07-10T18:30:00+00:00,10200,bgp,median,809.5238095238095,outage
61468,AS61468 (),asn,2026-07-10T18:30:00+00:00,3300,bgp,median,70.51282051282051,outage
45528,AS45528 (TIKONAIN-AS),asn,2026-07-10T19:20:00+00:00,6000,bgp,median,124.37810945273633,outage
56582,AS56582 (NETFACTOR-ASN),asn,2026-07-10T19:30:00+00:00,199200,bgp,median,6916.666666666666,outage
409,AS409 (AFCONC-BLOCK1-AS),asn,2026-07-10T19:30:00+00:00,3600,bgp,median,91.25475285171102,outage
58172,AS58172 (OWC-AS),asn,2026-07-10T19:35:00+00:00,3600,bgp,median,85.71428571428572,outage
37027,AS37027 (SIMBANET-AS),asn,2026-07-10T19:35:00+00:00,3900,bgp,median,246.8354430379747,outage
45536,AS45536 (READYLINK-AS-AP),asn,2026-07-10T19:35:00+00:00,24000,bgp,median,5454.545454545454,outage
7725,AS7725 (COMCAST-7725),asn,2026-07-10T19:45:00+00:00,5100,bgp,median,361.70212765957444,outage
49483,AS49483 (SKATISP),asn,2026-07-10T19:45:00+00:00,33300,bgp,median,27750.0,outage
327901,AS327901 (Level7-AS),asn,2026-07-10T20:10:00+00:00,9600,bgp,median,432.4324324324324,outage
24086,AS24086 (VIETTEL-AS-VN),asn,2026-07-10T20:45:00+00:00,2100,bgp,median,290.03359462486003,outage
13979,AS13979 (ATT-IPFR),asn,2026-07-10T21:00:00+00:00,1500,bgp,median,355.55555555555554,outage
10100,AS10100 (UBSGROUPAG-AS-AP),asn,2026-07-10T21:00:00+00:00,1500,bgp,median,48.07692307692308,outage
37020,AS37020 (CELTEL-DRC),asn,2026-07-10T21:05:00+00:00,26400,bgp,median,1189.1891891891892,outage
17287,AS17287 (),asn,2026-07-10T21:10:00+00:00,2400,bgp,median,4000.0,outage
13693,AS13693 (NTS-ONLINE),asn,2026-07-10T21:35:00+00:00,900,bgp,median,54.19075144508671,outage
1493,AS1493 (DNIC-ASBLK-01492-01493),asn,2026-07-10T21:55:00+00:00,104700,bgp,median,5697.95918367347,outage
56,AS56 (DNIC-AS-00056),asn,2026-07-10T21:55:00+00:00,2700,bgp,median,110.82606464853771,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-10T22:00:00+00:00,7200,bgp,median,4200.0,outage
37684,AS37684 (ANGANI-AS),asn,2026-07-10T22:00:00+00:00,3600,bgp,median,999.9999999999999,outage
39891,AS39891 (ALJAWWALSTC-AS),asn,2026-07-10T22:05:00+00:00,3600,bgp,median,161.4678899082569,outage
49467,AS49467 (EUROTA-ASN),asn,2026-07-10T22:10:00+00:00,1200,bgp,median,571.4285714285713,outage
39775,AS39775 (HYPERNET-AS),asn,2026-07-10T22:25:00+00:00,900,bgp,median,1394.7368421052631,outage
37027,AS37027 (SIMBANET-AS),asn,2026-07-10T22:30:00+00:00,900,bgp,median,56.9620253164557,outage
269730,AS269730 (),asn,2026-07-10T22:35:00+00:00,14400,bgp,median,558.139534883721,outage
61461,AS61461 (),asn,2026-07-10T22:40:00+00:00,14100,bgp,median,2208.5168869309837,outage
43936,AS43936 (EVPANET-AS),asn,2026-07-10T22:50:00+00:00,29100,bgp,median,48500.0,outage
668,AS668 (DNIC-AS-00668),asn,2026-07-10T22:55:00+00:00,161400,bgp,median,7063.698840906759,outage
747,AS747 (DNIC-AS-00747),asn,2026-07-10T23:05:00+00:00,11700,bgp,median,1791.8918918918919,outage
28512,AS28512 (),asn,2026-07-10T23:20:00+00:00,10500,bgp,median,4915.730337078652,outage
16596,AS16596 (),asn,2026-07-10T23:35:00+00:00,89400,bgp,median,32011.71875,outage
58965,AS58965 (ABSPL-AS-IN),asn,2026-07-10T23:40:00+00:00,1500,bgp,median,119.04761904761905,outage
37453,AS37453 (VODACOM-CONGO),asn,2026-07-10T23:40:00+00:00,900,bgp,median,124.99999999999999,outage
28086,AS28086 (),asn,2026-07-11T00:00:00+00:00,3600,bgp,median,999.9999999999999,outage
206119,AS206119 (Veganet-Telekom),asn,2026-07-11T00:00:00+00:00,900,bgp,median,29.126213592233007,outage
27742,AS27742 (),asn,2026-07-11T00:25:00+00:00,171300,bgp,median,4078.5714285714284,outage
393451,AS393451 (ONLIGHTAURORA),asn,2026-07-11T00:30:00+00:00,4500,bgp,median,7500.0,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-11T00:45:00+00:00,2100,bgp,median,53.71900826446281,outage
29049,AS29049 (Delta-Telecom-AS),asn,2026-07-11T01:00:00+00:00,3600,bgp,median,117.6470588235294,outage
51396,AS51396 (PFCLOUD),asn,2026-07-11T01:00:00+00:00,3600,bgp,median,499.99999999999994,outage
13213,AS13213 (UK2NET-AS),asn,2026-07-11T01:00:00+00:00,3600,bgp,median,967.3913043478261,outage
199242,AS199242 (malakmadze),asn,2026-07-11T01:00:00+00:00,3600,bgp,median,413.7931034482758,outage
50300,AS50300 (CUSTDC),asn,2026-07-11T01:00:00+00:00,3600,bgp,median,139.53488372093025,outage
12778,AS12778 (SGN),asn,2026-07-11T01:00:00+00:00,3600,bgp,median,92.3076923076923,outage
136787,AS136787 (TEFINCOMSA-AS-AP),asn,2026-07-11T01:00:00+00:00,3600,bgp,median,91.93054136874362,outage
138915,AS138915 (KAOPU-HK),asn,2026-07-11T01:00:00+00:00,3600,bgp,median,118.54103343465046,outage
45725,AS45725 (KINGS-AS-ID),asn,2026-07-11T01:00:00+00:00,169200,bgp,median,8812.5,outage
28086,AS28086 (),asn,2026-07-11T01:15:00+00:00,2700,bgp,median,749.9999999999999,outage
17088,AS17088 (CURRENEX),asn,2026-07-11T01:15:00+00:00,900,bgp,median,157.89473684210526,outage
36924,AS36924 (GVA-Canalbox),asn,2026-07-11T01:50:00+00:00,16500,bgp,median,4059.9769319492502,outage
16260,AS16260 (GTT-AUS),asn,2026-07-11T02:00:00+00:00,3600,bgp,median,187.5,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-11T02:05:00+00:00,6900,bgp,median,4600.0,outage
28210,AS28210 (),asn,2026-07-11T02:05:00+00:00,8700,bgp,median,593.1818181818181,outage
269832,AS269832 (),asn,2026-07-11T02:05:00+00:00,165300,bgp,median,7155.8441558441555,outage
10372,AS10372 (WELLSFARGO-10372-10376),asn,2026-07-11T02:05:00+00:00,42300,bgp,median,2937.4999999999995,outage
1761,AS1761 (TDIR-CAPNET),asn,2026-07-11T02:15:00+00:00,58200,bgp,median,2308.66493120119,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-11T02:20:00+00:00,900,bgp,median,23.022432113341203,outage
28015,AS28015 (),asn,2026-07-11T02:20:00+00:00,900,bgp,median,228.65853658536585,outage
24560,AS24560 (AIRTELBROADBAND-AS-AP),asn,2026-07-11T02:30:00+00:00,1800,bgp,median,38.71133139634251,outage
55290,AS55290 (DTCC-CDZ-CVO),asn,2026-07-11T02:45:00+00:00,900,bgp,median,65.21739130434783,outage
48161,AS48161 (NG-AS),asn,2026-07-11T02:50:00+00:00,5700,bgp,median,478.41726618705036,outage
55577,AS55577 (BEAMTELE-AS-AP),asn,2026-07-11T03:05:00+00:00,1200,bgp,median,51.779935275080916,outage
5839,AS5839 (DNIC-ASBLK-05800-06055),asn,2026-07-11T03:15:00+00:00,161100,bgp,median,3556.291390728477,outage
31747,AS31747 (BLACKROCK-FINANCIAL-MANAGEMENT-2),asn,2026-07-11T03:20:00+00:00,20700,bgp,median,2555.555555555555,outage
24084,AS24084 (HCL-TECH-IN),asn,2026-07-11T03:40:00+00:00,15000,bgp,median,515.4639175257731,outage
24207,AS24207 (EXPRESSNET-AS-ID),asn,2026-07-11T04:05:00+00:00,1500,bgp,median,28.08988764044944,outage
37405,AS37405 (UNIV-NG-NSUKKA),asn,2026-07-11T04:20:00+00:00,7200,bgp,median,6000.0,outage
28015,AS28015 (),asn,2026-07-11T04:25:00+00:00,900,bgp,median,228.65853658536585,outage
17428,AS17428 (CHINA-ABITCOOL),asn,2026-07-11T04:30:00+00:00,1800,bgp,median,526.3157894736842,outage
59045,AS59045 (SUNHONGS),asn,2026-07-11T04:30:00+00:00,1800,bgp,median,1080.0,outage
56282,AS56282 (VClouD),asn,2026-07-11T04:30:00+00:00,1800,bgp,median,1200.0,outage
55990,AS55990 (HWCSNET),asn,2026-07-11T04:30:00+00:00,1800,bgp,median,276.7402376910017,outage
38365,AS38365 (Baidu),asn,2026-07-11T04:30:00+00:00,1800,bgp,median,89.61593172119487,outage
59019,AS59019 (BJKSCNET),asn,2026-07-11T04:30:00+00:00,1800,bgp,median,151.1627906976744,outage
45079,AS45079 (GDSNET),asn,2026-07-11T04:30:00+00:00,1800,bgp,median,1457.142857142857,outage
4816,AS4816 (CHINANET-IDC-GD),asn,2026-07-11T04:30:00+00:00,1800,bgp,median,174.41860465116278,outage
36868,AS36868 (EIS),asn,2026-07-11T04:30:00+00:00,4500,bgp,median,81.52173913043478,outage
55341,AS55341 (ORANGEINFOCOM-IN-IN),asn,2026-07-11T04:35:00+00:00,12000,bgp,median,2857.142857142857,outage
15673,AS15673 (TELESETI-PLUS-AS),asn,2026-07-11T04:40:00+00:00,12000,bgp,median,20000.0,outage
16260,AS16260 (GTT-AUS),asn,2026-07-11T04:45:00+00:00,900,bgp,median,46.875,outage
398194,AS398194 (UPRISE),asn,2026-07-11T04:50:00+00:00,2100,bgp,median,194.44444444444443,outage
18211,AS18211 (NOMURAINDIA-AS-AP),asn,2026-07-11T04:50:00+00:00,16800,bgp,median,5419.354838709678,outage
15304,AS15304 (WASHOE-NET),asn,2026-07-11T04:50:00+00:00,2100,bgp,median,1750.0,outage
24634,AS24634 (Cyberia-AS),asn,2026-07-11T05:05:00+00:00,39300,bgp,median,1139.1304347826087,outage
29664,AS29664 (RGCOM-VANCO-HAI),asn,2026-07-11T05:05:00+00:00,21900,bgp,median,1738.095238095238,outage
62563,AS62563 (AS-GLOBALTELEHOST),asn,2026-07-11T05:10:00+00:00,33300,bgp,median,1353.658536585366,outage
41378,AS41378 (KirinoNET),asn,2026-07-11T05:30:00+00:00,153000,bgp,median,17000.0,outage
210110,AS210110 (KVMCLOUD-AS),asn,2026-07-11T05:30:00+00:00,153000,bgp,median,19245.283018867925,outage
2,AS2 (UDEL-DCN),asn,2026-07-11T06:00:00+00:00,3600,bgp,median,407.9320113314448,outage
139190,AS139190 (GOOGLE-AS-AP),asn,2026-07-11T06:00:00+00:00,3600,bgp,median,2169.5760598503743,outage
18004,AS18004 (WIRELESSNET-ID),asn,2026-07-11T06:00:00+00:00,3600,bgp,median,124.99999999999999,outage
45820,AS45820 (TTSL-MEISISP),asn,2026-07-11T06:00:00+00:00,3600,bgp,median,65.57377049180329,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-11T06:00:00+00:00,7200,bgp,median,4800.0,outage
28086,AS28086 (),asn,2026-07-11T06:00:00+00:00,3600,bgp,median,999.9999999999999,outage
30012,AS30012 (ASN-UNIVERSAL-MUSIC-GROUP-INC),asn,2026-07-11T06:20:00+00:00,19200,bgp,median,500.0,outage
271907,AS271907 (),asn,2026-07-11T06:40:00+00:00,1500,bgp,median,106.38297872340425,outage
48851,AS48851 (radware),asn,2026-07-11T06:45:00+00:00,900,bgp,median,25.86206896551724,outage
262253,AS262253 (),asn,2026-07-11T06:45:00+00:00,900,bgp,median,1151.1627906976744,outage
262589,AS262589 (),asn,2026-07-11T06:45:00+00:00,900,bgp,median,19.48051948051948,outage
27843,AS27843 (),asn,2026-07-11T06:45:00+00:00,900,bgp,median,97.63313609467457,outage
51559,AS51559 (NETINTERNET),asn,2026-07-11T06:45:00+00:00,900,bgp,median,65.21739130434783,outage
38742,AS38742 (AWCC-AS-AP),asn,2026-07-11T06:50:00+00:00,9000,bgp,median,187.5,outage
394977,AS394977 (T2EE-AS1),asn,2026-07-11T07:00:00+00:00,9600,bgp,median,340.4255319148936,outage
28015,AS28015 (),asn,2026-07-11T07:10:00+00:00,1200,bgp,median,304.8780487804878,outage
21433,AS21433 (AccentureFSSC),asn,2026-07-11T07:20:00+00:00,2700,bgp,median,115.38461538461537,outage
23188,AS23188 (WIN),asn,2026-07-11T07:50:00+00:00,900,bgp,median,1500.0,outage
200899,AS200899 (INTERSPACE-EUROPE),asn,2026-07-11T08:00:00+00:00,3600,bgp,median,1333.3333333333333,outage
23188,AS23188 (WIN),asn,2026-07-11T08:10:00+00:00,3300,bgp,median,5500.0,outage
41897,AS41897 (SAT-TRAKT-AS),asn,2026-07-11T08:20:00+00:00,8700,bgp,median,208.63309352517987,outage
38750,AS38750 (TDS-AS-ID),asn,2026-07-11T08:35:00+00:00,10200,bgp,median,3148.1481481481483,outage
201971,AS201971 (CreeperHostLTD-AS),asn,2026-07-11T08:45:00+00:00,6900,bgp,median,425.92592592592587,outage
200899,AS200899 (INTERSPACE-EUROPE),asn,2026-07-11T09:15:00+00:00,2700,bgp,median,1000.0,outage
43936,AS43936 (EVPANET-AS),asn,2026-07-11T09:20:00+00:00,25800,bgp,median,43000.0,outage
2,AS2 (UDEL-DCN),asn,2026-07-11T10:00:00+00:00,3600,bgp,median,407.9320113314448,outage
139190,AS139190 (GOOGLE-AS-AP),asn,2026-07-11T10:00:00+00:00,3600,bgp,median,2169.5760598503743,outage
18004,AS18004 (WIRELESSNET-ID),asn,2026-07-11T10:00:00+00:00,3600,bgp,median,124.99999999999999,outage
45820,AS45820 (TTSL-MEISISP),asn,2026-07-11T10:00:00+00:00,3600,bgp,median,65.57377049180329,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-11T10:00:00+00:00,7200,bgp,median,4200.0,outage
28086,AS28086 (),asn,2026-07-11T10:00:00+00:00,3600,bgp,median,999.9999999999999,outage
23188,AS23188 (WIN),asn,2026-07-11T10:10:00+00:00,5100,bgp,median,7500.0,outage
37027,AS37027 (SIMBANET-AS),asn,2026-07-11T10:20:00+00:00,900,bgp,median,56.9620253164557,outage
27176,AS27176 (DATAWAGON),asn,2026-07-11T10:30:00+00:00,1800,bgp,median,69.76744186046513,outage
58466,AS58466 (CT-Guangzhou-IDC),asn,2026-07-11T10:30:00+00:00,1800,bgp,median,48.582995951417004,outage
18881,AS18881 (),asn,2026-07-11T10:30:00+00:00,1800,bgp,median,747.1264367816092,outage
12066,AS12066 (),asn,2026-07-11T10:30:00+00:00,1800,bgp,median,2716.5829145728644,outage
19400,AS19400 (SPX-FLOW-AS),asn,2026-07-11T10:35:00+00:00,134700,bgp,median,8314.814814814814,outage
15472,AS15472 (ASN-NEWSOFT),asn,2026-07-11T10:40:00+00:00,900,bgp,median,1431.8181818181818,outage
16960,AS16960 (),asn,2026-07-11T10:40:00+00:00,134400,bgp,median,6200.692041522492,outage
45184,AS45184 (DEN-ISP-AS-IN-AP),asn,2026-07-11T10:55:00+00:00,3000,bgp,median,365.8536585365853,outage
134341,AS134341 (JDMBROADBAND-AS),asn,2026-07-11T11:05:00+00:00,132900,bgp,median,59066.66666666667,outage
41165,AS41165 (UNTC-AS),asn,2026-07-11T11:20:00+00:00,6900,bgp,median,9409.09090909091,outage
262533,AS262533 (),asn,2026-07-11T11:20:00+00:00,6000,bgp,median,10000.0,outage
46156,AS46156 (SUNLIFE-ASN),asn,2026-07-11T11:25:00+00:00,4800,bgp,median,1066.6666666666667,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-11T11:45:00+00:00,12600,bgp,median,2082.6446280991736,outage
202448,AS202448 (mvps),asn,2026-07-11T11:45:00+00:00,1500,bgp,median,30.864197530864196,outage
37684,AS37684 (ANGANI-AS),asn,2026-07-11T12:00:00+00:00,10800,bgp,median,2999.9999999999995,outage
13979,AS13979 (ATT-IPFR),asn,2026-07-11T12:00:00+00:00,3600,bgp,median,853.3333333333333,outage
10100,AS10100 (UBSGROUPAG-AS-AP),asn,2026-07-11T12:00:00+00:00,3600,bgp,median,115.38461538461539,outage
28086,AS28086 (),asn,2026-07-11T12:00:00+00:00,3600,bgp,median,999.9999999999999,outage
33549,AS33549 (WHIPCORD),asn,2026-07-11T12:00:00+00:00,3600,bgp,median,2571.428571428571,outage
328988,AS328988 (SAFARICOM-TEL),asn,2026-07-11T12:15:00+00:00,9300,bgp,median,775.0,outage
16260,AS16260 (GTT-AUS),asn,2026-07-11T12:45:00+00:00,900,bgp,median,46.875,outage
2,AS2 (UDEL-DCN),asn,2026-07-11T12:55:00+00:00,3900,bgp,median,441.9263456090652,outage
139190,AS139190 (GOOGLE-AS-AP),asn,2026-07-11T12:55:00+00:00,3900,bgp,median,2350.3740648379057,outage
18004,AS18004 (WIRELESSNET-ID),asn,2026-07-11T12:55:00+00:00,3900,bgp,median,135.41666666666666,outage
45820,AS45820 (TTSL-MEISISP),asn,2026-07-11T12:55:00+00:00,3900,bgp,median,71.03825136612022,outage
7725,AS7725 (COMCAST-7725),asn,2026-07-11T13:00:00+00:00,13800,bgp,median,489.36170212765956,outage
25049,AS25049 (STASCO-UK-AS),asn,2026-07-11T13:00:00+00:00,5100,bgp,median,123.18840579710145,outage
2631,AS2631 (DISCOVERY-AS),asn,2026-07-11T13:05:00+00:00,4500,bgp,median,340.90909090909093,outage
204805,AS204805 (voipedeu),asn,2026-07-11T13:35:00+00:00,7800,bgp,median,382.35294117647055,outage
4493,AS4493 (),asn,2026-07-11T13:50:00+00:00,1200,bgp,median,71.42857142857142,outage
33353,AS33353 (SIE-CGEI-ASN-1),asn,2026-07-11T13:50:00+00:00,33900,bgp,median,719.7452229299364,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-11T14:00:00+00:00,7200,bgp,median,4800.0,outage
17428,AS17428 (CHINA-ABITCOOL),asn,2026-07-11T14:00:00+00:00,3600,bgp,median,1052.6315789473683,outage
59045,AS59045 (SUNHONGS),asn,2026-07-11T14:00:00+00:00,3600,bgp,median,2160.0,outage
56282,AS56282 (VClouD),asn,2026-07-11T14:00:00+00:00,3600,bgp,median,2400.0,outage
55990,AS55990 (HWCSNET),asn,2026-07-11T14:00:00+00:00,3600,bgp,median,553.4804753820034,outage
38365,AS38365 (Baidu),asn,2026-07-11T14:00:00+00:00,3600,bgp,median,179.23186344238974,outage
59019,AS59019 (BJKSCNET),asn,2026-07-11T14:00:00+00:00,3600,bgp,median,302.3255813953488,outage
45079,AS45079 (GDSNET),asn,2026-07-11T14:00:00+00:00,3600,bgp,median,2914.285714285714,outage
4816,AS4816 (CHINANET-IDC-GD),asn,2026-07-11T14:00:00+00:00,3600,bgp,median,348.83720930232556,outage
57324,AS57324 (MASARAT),asn,2026-07-11T14:10:00+00:00,900,bgp,median,44.11764705882353,outage
11158,AS11158 (NETDEPON),asn,2026-07-11T14:15:00+00:00,10200,bgp,median,586.2068965517241,outage
41165,AS41165 (UNTC-AS),asn,2026-07-11T14:35:00+00:00,2700,bgp,median,3681.8181818181824,outage
13979,AS13979 (ATT-IPFR),asn,2026-07-11T14:45:00+00:00,900,bgp,median,213.33333333333331,outage
10100,AS10100 (UBSGROUPAG-AS-AP),asn,2026-07-11T14:45:00+00:00,900,bgp,median,28.846153846153847,outage
33549,AS33549 (WHIPCORD),asn,2026-07-11T14:45:00+00:00,900,bgp,median,642.8571428571428,outage
30198,AS30198 (KENT-SCHOOL-DISTRICT),asn,2026-07-11T14:50:00+00:00,17400,bgp,median,29000.0,outage
214922,AS214922,asn,2026-07-11T15:00:00+00:00,164700,bgp,median,11437.499999999998,outage
137453,AS137453 (ORANGE2-AS-AP),asn,2026-07-11T15:10:00+00:00,147900,bgp,median,10270.833333333332,outage
58765,AS58765 (BITTEL-AS),asn,2026-07-11T15:20:00+00:00,8700,bgp,median,3434.210526315789,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-11T15:35:00+00:00,3600,bgp,median,127.50885478158204,outage
264780,AS264780 (),asn,2026-07-11T15:40:00+00:00,3600,bgp,median,181.8181818181818,outage
197423,AS197423 (JOTEL-AS),asn,2026-07-11T16:05:00+00:00,5700,bgp,median,114.45783132530121,outage
215540,AS215540 (GCS-AS),asn,2026-07-11T16:30:00+00:00,113400,bgp,median,12096.0,outage
63023,AS63023 (AS-GLOBALTELEHOST),asn,2026-07-11T16:30:00+00:00,23700,bgp,median,1128.5714285714287,outage
58224,AS58224 (TCI),asn,2026-07-11T17:05:00+00:00,2700,bgp,median,277.9166330726437,outage
20347,AS20347 (NVIDIA),asn,2026-07-11T17:05:00+00:00,111300,bgp,median,8065.217391304347,outage
34989,AS34989 (SERVETHEWORLD-AS),asn,2026-07-11T17:05:00+00:00,15300,bgp,median,3336.4485981308408,outage
3548,AS3548 (),asn,2026-07-11T17:50:00+00:00,1800,bgp,median,70.58823529411765,outage
17910,AS17910 (TIGAKOM-AS-ID),asn,2026-07-11T17:50:00+00:00,1500,bgp,median,214.28571428571428,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-11T18:00:00+00:00,7200,bgp,median,3600.0,outage
17625,AS17625 (BLAZENET-IN-AP),asn,2026-07-11T18:05:00+00:00,33900,bgp,median,2008.8888888888887,outage
52232,AS52232 (),asn,2026-07-11T18:10:00+00:00,18900,bgp,median,1561.9834710743803,outage
22541,AS22541 (),asn,2026-07-11T18:25:00+00:00,900,bgp,median,60.810810810810814,outage
37506,AS37506 (Zinox),asn,2026-07-11T19:10:00+00:00,43200,bgp,median,72000.0,outage
43936,AS43936 (EVPANET-AS),asn,2026-07-11T19:30:00+00:00,24900,bgp,median,41500.0,outage
204104,AS204104 (GITI-AS),asn,2026-07-11T19:55:00+00:00,101100,bgp,median,3585.1063829787236,outage
59162,AS59162 (UPCSPL-AS-IN),asn,2026-07-11T20:00:00+00:00,7500,bgp,median,297.6190476190476,outage
147185,AS147185 (IDSPL-AS-AP),asn,2026-07-11T20:00:00+00:00,7800,bgp,median,2228.5714285714284,outage
55424,AS55424 (INSTATELECOM-AS-AP),asn,2026-07-11T20:30:00+00:00,1800,bgp,median,65.21739130434783,outage
8159,AS8159 (KANSASNET),asn,2026-07-11T20:35:00+00:00,900,bgp,median,1500.0,outage
45178,AS45178 (ROSHAN-AF),asn,2026-07-11T20:35:00+00:00,1200,bgp,median,200.0,outage
13979,AS13979 (ATT-IPFR),asn,2026-07-11T21:15:00+00:00,2700,bgp,median,640.0,outage
10100,AS10100 (UBSGROUPAG-AS-AP),asn,2026-07-11T21:15:00+00:00,2700,bgp,median,86.53846153846155,outage
33549,AS33549 (WHIPCORD),asn,2026-07-11T21:15:00+00:00,2700,bgp,median,1928.5714285714284,outage
40824,AS40824 (WZCOM-US),asn,2026-07-11T21:30:00+00:00,95400,bgp,median,3057.6923076923076,outage
11924,AS11924 (MONTANA-OPTICOM),asn,2026-07-11T21:35:00+00:00,8400,bgp,median,8531.25,outage
24207,AS24207 (EXPRESSNET-AS-ID),asn,2026-07-11T21:40:00+00:00,42600,bgp,median,797.7528089887641,outage
12654,AS12654 (RIPE-NCC-RIS-AS),asn,2026-07-11T22:00:00+00:00,21600,bgp,median,10800.0,outage
32875,AS32875 (VIRPUS),asn,2026-07-11T22:00:00+00:00,3600,bgp,median,214.28571428571428,outage
47939,AS47939 (YALTANET),asn,2026-07-11T22:05:00+00:00,8400,bgp,median,14000.0,outage
273683,AS273683 (),asn,2026-07-11T22:05:00+00:00,3300,bgp,median,500.00000000000006,outage
28417,AS28417 (),asn,2026-07-11T22:20:00+00:00,900,bgp,median,300.0,outage
38264,AS38264 (WATEEN-IMS-PK-AS-AP),asn,2026-07-11T22:30:00+00:00,8700,bgp,median,2192.365269461078,outage
7590,AS7590 (COMSATS),asn,2026-07-11T22:35:00+00:00,8400,bgp,median,2500.0,outage
9686,AS9686 (SKKUNET-AS),asn,2026-07-11T23:00:00+00:00,37800,bgp,median,28000.0,outage
52251,AS52251 (),asn,2026-07-11T23:05:00+00:00,5400,bgp,median,562.5,outage
39045,AS39045 (Gaztelecom-AS),asn,2026-07-11T23:10:00+00:00,900,bgp,median,46.15384615384615,outage
200899,AS200899 (INTERSPACE-EUROPE),asn,2026-07-11T23:15:00+00:00,2700,bgp,median,1000.0,outage
5371,AS5371 (DNIC-ASBLK-05120-05376),asn,2026-07-11T23:20:00+00:00,3000,bgp,median,76.74144037780401,outage
198218,AS198218 (HTS-PET),asn,2026-07-11T23:20:00+00:00,9900,bgp,median,279.66101694915255,outage
28590,AS28590 (),asn,2026-07-11T23:30:00+00:00,900,bgp,median,19.23076923076923,outage
206026,AS206026 (ipnet_kar-tel),asn,2026-07-11T23:55:00+00:00,1500,bgp,median,126.26262626262626,outage
16260,AS16260 (GTT-AUS),asn,2026-07-12T00:00:00+00:00,3600,bgp,median,187.5,outage
29049,AS29049 (Delta-Telecom-AS),asn,2026-07-12T00:30:00+00:00,1800,bgp,median,58.8235294117647,outage
51396,AS51396 (PFCLOUD),asn,2026-07-12T00:30:00+00:00,1800,bgp,median,249.99999999999997,outage
13213,AS13213 (UK2NET-AS),asn,2026-07-12T00:30:00+00:00,1800,bgp,median,494.5652173913044,outage
199242,AS199242 (malakmadze),asn,2026-07-12T00:30:00+00:00,1800,bgp,median,206.8965517241379,outage
50300,AS50300 (CUSTDC),asn,2026-07-12T00:30:00+00:00,1800,bgp,median,69.76744186046513,outage
12778,AS12778 (SGN),asn,2026-07-12T00:30:00+00:00,1800,bgp,median,46.15384615384615,outage
138915,AS138915 (KAOPU-HK),asn,2026-07-12T00:30:00+00:00,1800,bgp,median,59.27051671732523,outage
11924,AS11924 (MONTANA-OPTICOM),asn,2026-07-12T00:35:00+00:00,1500,bgp,median,117.1875,outage
